















835.6199,202.92773,1017.8657,312.18927,0.8415497,0.97965163,7.0|

886.40424,199.9974,1073.5632,326.40753,0.843136,0.98463273,7.0|
913.6829,206.28767,1118.3658,339.14603,0.9657914,0.98252815,7.0|
934.0477,208.07523,1168.4233,351.4711,0.88072926,0.98129946,7.0|
968.1029,211.60269,1219.7875,366.64142,0.8656819,0.98376817,7.0|
1014.7681,214.49649,1239.4489,378.7259,0.96181476,0.9663499,7.0|









360.54422,201.26682,414.43695,222.40356,0.89923024,0.9955323,2.0|
































































































































































































































































764.04236,176.09256,783.9261,190.67572,0.81537807,0.98064834,2.0|
743.2629,177.71097,767.11426,191.24013,0.8393677,0.9904406,2.0|

718.0106,176.44643,742.38715,191.64697,0.9087032,0.9877665,2.0|











542.7226,197.38991,573.8004,216.15219,0.82409286,0.9923326,2.0|












427.5088,185.64836,461.0578,214.92192,0.8407113,0.98193765,2.0|
419.10324,181.76772,458.90195,208.87146,0.92400163,0.99147296,2.0|

403.88522,182.16255,447.61902,211.9413,0.84330374,0.98490876,2.0|
401.72162,182.58342,446.53436,212.90367,0.9256697,0.9531765,2.0|
395.97366,186.2422,441.9596,216.38048,0.8553555,0.93730175,2.0|
695.8447,178.69218,799.4097,239.77481,0.80610037,0.98188746,2.0|
704.6932,182.90698,803.70074,246.97404,0.9296477,0.9910904,2.0|
713.8772,186.35506,841.993,255.04477,0.96301335,0.99077576,2.0|
722.2393,190.76595,875.71014,255.88966,0.98180044,0.9885283,2.0|
726.3571,186.03299,934.37634,262.11816,0.95370305,0.9984049,2.0|
739.1753,187.31847,926.02277,266.20584,0.99021345,0.9991671,2.0|
758.8501,177.85757,965.90466,270.88846,0.99524695,0.99638957,2.0|
782.7943,186.42592,1031.3752,286.83966,0.9948673,0.9956351,2.0|
809.8581,184.45511,1081.4731,288.72626,0.9970848,0.99747026,2.0|
821.55005,181.87778,1115.3557,298.39935,0.99789137,0.99672663,2.0|
858.9745,184.43365,1217.0691,324.79922,0.9993654,0.9995426,2.0|377.77686,188.679,440.7755,220.9185,0.8484903,0.9660737,2.0|
885.35095,179.8822,1223.9492,338.40042,0.99924743,0.9994754,2.0|376.74435,186.93015,439.7759,221.61572,0.86938614,0.93580943,2.0|
931.41833,181.90865,1239.4696,353.5862,0.9993585,0.9994228,2.0|375.25775,189.48157,441.14755,224.08861,0.8822751,0.97514534,2.0|
988.2926,173.29237,1237.1536,382.1102,0.99489814,0.99879694,2.0|
1050.8289,178.26593,1239.9435,393.11343,0.91976374,0.9958145,2.0|
366.00824,196.52216,437.24005,235.76291,0.81598663,0.96659875,2.0|
368.52084,185.65555,429.95514,235.2849,0.9201663,0.8412883,2.0|
363.42517,192.26668,424.68594,237.73676,0.83220744,0.96321225,2.0|


344.98557,194.65364,424.77014,239.77524,0.8454919,0.97231954,2.0|
337.0713,197.28818,417.83917,241.06839,0.87660295,0.98865557,2.0|
329.63412,184.0767,413.3343,245.78839,0.94627,0.9529307,2.0|
322.81912,198.96466,407.7345,251.89415,0.8318391,0.9827161,2.0|490.7605,182.91267,535.7902,208.66693,0.837961,0.9128892,2.0|
311.15753,193.36697,415.2919,257.94156,0.91823083,0.976777,2.0|
303.70358,186.41104,408.64575,262.5459,0.99305856,0.99488705,2.0|
292.31683,187.5783,401.94238,267.31137,0.9958203,0.9933375,2.0|
273.72958,183.7881,395.2718,270.44565,0.9963258,0.990202,2.0|
256.60007,188.85333,391.7184,281.89114,0.99450964,0.9965276,2.0|
226.52744,188.1904,372.63483,289.4192,0.99801147,0.9938474,2.0|
203.48685,185.24245,366.00647,292.92874,0.99953556,0.9965527,2.0|
150.10385,183.59787,346.1002,303.49765,0.99970067,0.9973347,2.0|
114.47592,181.77669,339.66058,307.74326,0.9997441,0.9983291,2.0|
51.46131,183.95903,323.8634,333.03107,0.99968517,0.9981857,2.0|664.3454,195.73523,746.8224,242.72931,0.881792,0.9826634,2.0|512.49036,182.88272,567.369,216.71826,0.8252903,0.79927456,2.0|
0.11254563,189.34335,285.99493,347.44724,0.9977857,0.99810094,2.0|512.97986,178.71732,568.4861,218.06181,0.91677946,0.79478645,2.0|
-1.1209686,192.61696,248.26802,373.76898,0.999244,0.9977181,2.0|
-2.0796206,187.85127,203.49382,374.91452,0.9975303,0.99785054,2.0|682.8341,188.62036,796.9625,251.85133,0.9418753,0.98019445,2.0|509.712,177.50157,572.0857,216.3989,0.8766093,0.84006244,2.0|
2.9898076,192.81029,160.44801,375.67206,0.99030393,0.9914072,2.0|700.4861,189.69246,823.38995,251.59753,0.98850083,0.9457303,2.0|509.969,180.18277,572.89197,215.8167,0.909445,0.9218975,2.0|
0.37235495,197.89882,99.94677,375.4076,0.99062145,0.9948691,2.0|717.7689,194.80013,853.3572,259.8029,0.9958621,0.9457239,2.0|517.1268,171.99452,571.7061,218.95018,0.8494462,0.4826919,7.0|
717.0337,193.83005,891.76324,264.9545,0.99699557,0.741282,2.0|
716.3644,193.63614,910.1336,267.6655,0.9759311,0.89632004,2.0|
735.212,198.77135,936.8857,270.9796,0.99850637,0.97869164,2.0|469.99734,192.65546,511.3672,219.3975,0.81365955,0.94416356,2.0|521.97095,172.61937,583.17145,222.27982,0.8107901,0.5997251,2.0|
750.88165,192.55075,969.2856,283.61578,0.9973807,0.9823507,2.0|474.7534,194.55095,511.87784,220.50696,0.86155945,0.92479455,2.0|
772.227,190.9212,1020.2782,290.7003,0.99902415,0.96272016,2.0|
779.6989,188.85042,1052.1438,296.4407,0.9996517,0.99719656,2.0|
809.8738,195.13423,1106.7047,310.02805,0.99946564,0.9967213,2.0|
837.8359,194.24829,1185.7289,327.19415,0.99614596,0.9909496,2.0|
875.77606,197.4424,1241.2069,344.40082,0.99925774,0.9970151,2.0|
938.51154,205.94446,1236.7062,370.6793,0.9979504,0.9925862,2.0|544.9424,161.68037,633.6137,232.88477,0.87574774,0.4830563,7.0|
