702.5823,157.13332,825.2239,203.59137,0.9651732,0.946983,2.0|
734.2538,158.39636,868.97437,209.17294,0.985857,0.96434546,2.0|
765.49255,159.79,904.32776,208.84573,0.97487974,0.9726936,2.0|
804.04706,166.28255,945.11084,213.85374,0.99748105,0.99056655,2.0|
837.3591,163.74141,976.47034,216.47037,0.98474497,0.94365036,2.0|
870.48975,166.07997,1017.8046,215.9015,0.9915752,0.98445433,2.0|
903.1867,165.11665,1049.8309,219.00589,0.98671573,0.9527333,2.0|
931.3892,164.08403,1082.4244,219.68546,0.9893547,0.98737633,2.0|
963.3266,164.8586,1109.298,217.86034,0.98694557,0.99085814,2.0|
991.7914,167.08131,1131.176,217.14838,0.9926513,0.9877894,2.0|
1009.894,165.66493,1139.1188,216.70502,0.9883874,0.98332906,2.0|
1026.7761,167.57205,1154.684,214.76825,0.9723602,0.9531896,2.0|
1037.7135,167.90878,1156.2819,214.10957,0.9794837,0.9592255,2.0|
1046.7183,167.67503,1158.6531,214.85529,0.9617128,0.94341856,2.0|
1047.8469,172.74683,1157.3351,213.98204,0.9084499,0.9266974,2.0|
1045.2891,171.16719,1142.0585,211.75107,0.9784092,0.9811374,2.0|
1036.5616,169.93211,1128.9349,210.08656,0.987237,0.9935855,2.0|
1027.4121,169.79205,1105.8373,207.84099,0.9780683,0.9915563,2.0|

1000.9343,168.65446,1067.1122,209.09956,0.84085226,0.97335535,2.0|
981.11707,172.77368,1040.577,208.24335,0.8661271,0.96247107,2.0|
964.0772,176.38211,1019.43585,207.40558,0.8229332,0.9588629,2.0|
942.9658,175.90056,991.9915,210.65677,0.8644354,0.9663766,2.0|
922.7814,177.94443,968.77344,208.67726,0.931579,0.8826693,2.0|



843.22125,174.0713,887.1291,203.02188,0.8557621,0.7834914,2.0|
825.1833,170.46565,866.8909,201.92407,0.88292176,0.8005805,2.0|
809.12823,173.24153,841.5742,200.0261,0.8554373,0.8629415,2.0|
























109.67634,205.21828,254.22952,244.08861,0.9233345,0.989205,2.0|



















710.1701,178.43768,744.1791,195.93097,0.80182034,0.99102986,2.0|
713.0393,176.02802,745.9261,195.45067,0.8078528,0.98514277,2.0|



