715.8902,157.86078,839.76886,204.04141,0.9654331,0.87624913,2.0|
747.3544,160.022,874.61847,206.89719,0.93997526,0.98718286,2.0|
776.7538,163.48737,921.8785,209.89442,0.9963804,0.98406315,2.0|
816.50397,163.5521,956.10596,214.62158,0.9916152,0.9926642,2.0|
848.39,165.2821,994.15466,215.57874,0.98675424,0.9894104,2.0|
882.2658,166.21257,1027.2688,215.94144,0.98012185,0.983881,2.0|
915.6915,165.58868,1065.5684,217.70723,0.9943726,0.9881732,2.0|
950.75775,165.54716,1100.0238,223.10968,0.9805218,0.9778596,2.0|
976.8339,165.3527,1120.1649,219.1868,0.9861265,0.96351165,2.0|
1002.5011,166.74242,1145.4401,221.51207,0.9803231,0.9838154,2.0|
1025.2445,166.32423,1156.347,216.14095,0.96812797,0.9153599,2.0|
1039.5499,167.0403,1165.5403,216.32147,0.9856617,0.96186817,2.0|
1048.4445,168.0578,1172.5983,214.03731,0.9730065,0.9679941,2.0|
1053.2743,168.8498,1168.4507,213.65349,0.9656286,0.98384655,2.0|
1055.2114,169.47115,1156.4258,212.0297,0.97218835,0.98201114,2.0|
1054.6887,169.39832,1144.3206,210.70903,0.97819525,0.99085337,2.0|
1047.0066,169.8896,1130.6598,207.75627,0.9821755,0.9919842,2.0|
1036.5374,170.87524,1121.3364,209.75648,0.986427,0.9963008,2.0|
1024.9977,171.79086,1100.3766,210.96986,0.9321473,0.99027914,2.0|
1004.9045,167.1652,1075.1382,209.97475,0.8896675,0.98857623,2.0|
989.7684,173.12018,1051.9043,211.03036,0.86786824,0.9924057,2.0|

950.7467,175.28218,1000.74,211.54218,0.85553795,0.9871939,2.0|
930.97064,177.95135,982.26953,210.64166,0.826538,0.9577282,2.0|
915.6639,177.34167,952.53894,207.64304,0.8226103,0.917379,2.0|
889.0099,177.52902,932.6534,206.78384,0.8466892,0.8828027,2.0|
869.9623,175.46848,910.72754,205.26622,0.93650264,0.7986494,2.0|
854.41724,178.97554,891.90173,205.76517,0.844599,0.7869172,2.0|
830.0814,172.5074,869.7965,200.64087,0.8885811,0.7775677,2.0|













351.66254,191.41212,429.4209,243.36125,0.8544761,0.9624282,2.0|










198.49927,203.7184,310.48477,239.88187,0.82564455,0.98670435,2.0|

18.99465,207.80656,194.22363,254.67139,0.8223616,0.993853,2.0|





40.540268,204.3891,176.72887,248.462,0.82334244,0.9710415,2.0|
-2.8842707,207.26567,117.16485,259.64474,0.8162242,0.98570883,2.0|



















426.20847,195.58415,467.35672,214.7159,0.8706035,0.9845732,2.0|






















245.54211,197.8467,320.46924,246.6669,0.85272723,0.94109064,2.0|
151.00243,200.51233,263.5184,258.1752,0.8614625,0.9428108,2.0|
15.746843,209.99077,164.21025,281.48065,0.81275505,0.96873367,2.0|




































550.49805,189.36566,569.4298,200.68121,0.80292,0.98500395,2.0|




467.9335,191.00806,506.65326,210.3794,0.8653525,0.9785034,2.0|10.009193,225.41797,253.61551,308.12982,0.8536834,0.9852776,2.0|




249.88643,193.19574,404.1585,254.06656,0.9532967,0.9244287,2.0|
59.37301,198.96399,318.53543,292.72754,0.98350304,0.9482863,2.0|1003.93396,168.14629,1070.4991,188.39214,0.86212593,0.98412794,2.0|
173.73935,195.90282,304.99344,256.4666,0.9609581,0.98856133,2.0|868.7005,169.90521,916.93134,193.71278,0.95832807,0.9670088,2.0|
36.35282,202.62381,226.84004,274.09305,0.9923458,0.9902768,2.0|
-0.12651606,207.39984,110.07597,286.92105,0.96322906,0.9882218,2.0|
980.9128,167.82483,1060.7616,195.30984,0.8949707,0.9901148,2.0|


967.507,172.1948,1052.9354,197.4886,0.9507723,0.9812175,2.0|499.53568,188.63387,527.1373,202.48474,0.93070346,0.9819754,2.0|215.90337,205.06465,359.34457,259.6286,0.88338333,0.98363864,2.0|
15.190901,211.75568,269.513,298.18515,0.9552332,0.97120976,2.0|482.35876,188.60439,513.77826,205.21979,0.86070514,0.99077237,2.0|
458.29074,189.61578,502.27698,211.79764,0.8298023,0.9617552,2.0|
427.8667,192.23604,485.3731,218.46527,0.95844567,0.96254385,2.0|
393.18542,194.82692,455.45786,225.73228,0.8335402,0.96654296,2.0|952.429,175.19896,1038.1561,201.72606,0.80708444,0.98938423,2.0|
340.52634,198.32661,422.80655,241.23563,0.9444226,0.95986813,2.0|944.95123,175.40002,1046.0188,202.97849,0.85477936,0.9882371,2.0|
